	
	
	
WhiteOak Capital Multi Cap Fund Direct Plan Growth	16.181
WhiteOak Capital Multi Cap Fund Regular Plan Growth	15.618
	
	
	
	
	
360 ONE QUANT FUND DIRECT GROWTH	20.5812
360 ONE QUANT FUND DIRECT INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL	20.5812
360 ONE QUANT FUND REGULAR GROWTH	19.5706
360 ONE QUANT FUND REGULAR INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL	19.5706
	
	
	
Aditya Birla Sun Life Banking and Financial Services Fund - DIRECT - IDCW	33.82
Aditya Birla Sun Life Banking and Financial Services Fund - Direct Plan - Growth	72.
Aditya Birla Sun Life Banking and Financial Services Fund - REGULAR - IDCW	24.93
Aditya Birla Sun Life Banking and Financial Services Fund - Regular Plan - Growth	63.97
Aditya Birla Sun Life Business Cycle Fund-Direct Growth	16.37
Aditya Birla Sun Life Business Cycle Fund-Direct IDCW Payout	14.33
Aditya Birla Sun Life Business Cycle Fund-Regular IDCW Payout	13.6
Aditya Birla Sun Life Business Cycle Fund-Regular-Growth	15.54
Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan - Growth - Direct Plan	37.3501
Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan - Growth - Regular Plan	35.7925
Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan -Direct - IDCW	21.5614
Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan -Regular - IDCW	20.6236
Aditya Birla Sun Life Conglomerate Fund-Direct Growth	11.05
Aditya Birla Sun Life Conglomerate Fund-Direct IDCW Payout	11.05
Aditya Birla Sun Life Conglomerate Fund-Regular Growth	10.9
Aditya Birla Sun Life Conglomerate Fund-Regular IDCW Payout	10.9
Aditya Birla Sun Life Consumption Fund - Growth - Direct Plan	252.75
Aditya Birla Sun Life Consumption Fund -DIRECT - IDCW	52.26
Aditya Birla Sun Life Consumption Fund -Regular - IDCW	41.05
Aditya Birla Sun Life Consumption Fund-Growth Option	220.15
Aditya Birla Sun Life Digital India Fund - Growth - Direct Plan	201.03
Aditya Birla Sun Life Digital India Fund - Growth - Regular Plan	177.97
Aditya Birla Sun Life Digital India Fund -DIRECT - IDCW	60.28
Aditya Birla Sun Life Digital India Fund -Regular - IDCW	44.15
Aditya Birla Sun Life ESG Integration Strategy Fund-Direct - Payout of IDCW	17.29
Aditya Birla Sun Life ESG Integration Strategy Fund-Direct Plan-Growth	19.83
Aditya Birla Sun Life ESG Integration Strategy Fund-Regular - Payout of IDCW	16.12
Aditya Birla Sun Life ESG Integration Strategy Fund-Regular Plan-Growth	18.49
Aditya Birla Sun Life Infrastructure Fund -  Direct - IDCW	44.51
Aditya Birla Sun Life Infrastructure Fund -  Regular - IDCW	26.36
Aditya Birla Sun Life Infrastructure Fund - Growth - Direct Plan	106.2
Aditya Birla Sun Life Infrastructure Fund-Growth	95.99
Aditya Birla Sun Life International Equity Fund - Direct - IDCW	49.9363
Aditya Birla Sun Life International Equity Fund - Growth - Direct Plan	49.9067
Aditya Birla Sun Life International Equity Fund - Growth - Regular Plan	46.214
Aditya Birla Sun Life International Equity Fund - Regular - IDCW	21.1539
Aditya Birla Sun Life International Equity Fund - Plan B - Direct - IDCW	23.1342
Aditya Birla Sun Life International Equity Fund - Plan B - Growth - Direct Plan	30.2806
Aditya Birla Sun Life International Equity Fund - Plan B - Growth - Regular Plan	28.8036
Aditya Birla Sun Life International Equity Fund - Plan B - Regular - IDCW	19.8371
Aditya Birla Sun Life Manufacturing Equity Fund - Direct - IDCW	21.82
Aditya Birla Sun Life Manufacturing Equity Fund - Direct Plan - Growth	36.87
Aditya Birla Sun Life Manufacturing Equity Fund - Regular - IDCW	19.89
Aditya Birla Sun Life Manufacturing Equity Fund - Regular Plan - Growth	33.41
Aditya Birla Sun Life MNC Fund - DIRECT - IDCW	481.23
Aditya Birla Sun Life MNC Fund - Growth - Direct Plan	1504.92
Aditya Birla Sun Life MNC Fund - Growth - Regular Plan	1348.83
Aditya Birla Sun Life MNC Fund - Regular - IDCW	232.96
Aditya Birla Sun Life Pharma and Healthcare Fund-Direct - Payout of IDCW	23.63
Aditya Birla Sun Life Pharma and Healthcare Fund-Direct-Growth	34.17
Aditya Birla Sun Life Pharma and Healthcare Fund-Regular - Payout of IDCW	21.75
Aditya Birla Sun Life Pharma and Healthcare Fund-Regular-Growth	30.97
Aditya Birla Sun Life PSU Equity Fund-Direct - Payout of IDCW	30.39
Aditya Birla Sun Life PSU Equity Fund-Direct Plan-Growth	37.58
Aditya Birla Sun Life PSU Equity Fund-Regular - Payout of IDCW	26.14
Aditya Birla Sun Life PSU Equity Fund-Regular Plan-Growth	34.24
Aditya Birla Sun Life Quant Fund - Direct Growth	10.18
Aditya Birla Sun Life Quant Fund - Direct IDCW Payout	10.17
Aditya Birla Sun Life Quant Fund - Regular Growth	9.96
Aditya Birla Sun Life Quant Fund - Regular IDCW Payout	9.95
Aditya Birla Sun Life Special Opportunities Fund-Direct - IDCW	23.64
Aditya Birla Sun Life Special Opportunities Fund-Direct-Growth	28.57
Aditya Birla Sun Life Special Opportunities Fund-Regular - IDCW	21.99
Aditya Birla Sun Life Special Opportunities Fund-Regular Plan-Growth	26.58
Aditya Birla Sun Life Transportation and Logistics Fund-Direct Growth	15.93
Aditya Birla Sun Life Transportation and Logistics Fund-Direct IDCW	15.93
Aditya Birla Sun Life Transportation and Logistics Fund-Regular Growth	15.46
Aditya Birla Sun Life Transportation and Logistics Fund-Regular IDCW	15.47
	
	
	
Axis Business Cycles Fund - Direct Plan - Growth	17.31
Axis Business Cycles Fund - Direct Plan - IDCW	17.30
Axis Business Cycles Fund - Regular Plan - Growth	16.66
Axis Business Cycles Fund - Regular Plan - IDCW	16.66
Axis Consumption Fund Direct Plan - Growth	9.91
Axis Consumption Fund Direct Plan - IDCW	9.91
Axis Consumption Fund Regular Plan - Growth	9.74
Axis Consumption Fund Regular Plan - IDCW	9.74
Axis ESG Integration Strategy Fund - Direct Plan - Growth Option	23.64
Axis ESG Integration Strategy Fund - Direct Plan - IDCW	16.84
Axis ESG Integration Strategy Fund - Regular Plan - Growth Option	21.95
Axis ESG Integration Strategy Fund - Regular Plan - IDCW	15.62
Axis India Manufacturing Fund - Direct Plan - Growth	14.62
Axis India Manufacturing Fund - Direct Plan - IDCW	14.62
Axis India Manufacturing Fund - Regular Plan - Growth	14.23
Axis India Manufacturing Fund - Regular Plan - IDCW	14.23
Axis Innovation Fund - Direct Plan - Growth Option	20.46
Axis Innovation Fund - Direct Plan - IDCW	18.61
Axis Innovation Fund - Regular Plan - Growth Option	19.20
Axis Innovation Fund - Regular Plan - IDCW	17.47
Axis Momentum Fund - Direct Plan - Growth Option	9.52
Axis Momentum Fund - Direct Plan - IDCW Option	9.52
Axis Momentum Fund - Regular Plan - Growth Option	9.37
Axis Momentum Fund - Regular Plan - IDCW Option	9.37
Axis Quant Fund - Direct Plan - Growth	17.29
Axis Quant Fund - Direct Plan - IDCW	17.28
Axis Quant Fund - Regular Plan - Growth	16.11
Axis Quant Fund - Regular Plan - IDCW	16.11
Axis Services Opportunities Fund - Direct Plan - Growth Option	10.20
Axis Services Opportunities Fund - Direct Plan - IDCW Option	10.20
Axis Services Opportunities Fund - Regular Plan - Growth Option	10.15
Axis Services Opportunities Fund - Regular Plan - IDCW Option	10.15
	
	
	
BAJAJ FINSERV CONSUMPTION FUND - DIRECT - GROWTH	9.761
BAJAJ FINSERV CONSUMPTION FUND - DIRECT - IDCW	9.761
BAJAJ FINSERV CONSUMPTION FUND - REGULAR - GROWTH	9.600
BAJAJ FINSERV CONSUMPTION FUND - REGULAR - IDCW	9.600
BAJAJ FINSERV HEALTHCARE FUND - DIRECT - GROWTH	9.970
BAJAJ FINSERV HEALTHCARE FUND - DIRECT - IDCW	9.970
BAJAJ FINSERV HEALTHCARE FUND - REGULAR - GROWTH	9.813
BAJAJ FINSERV HEALTHCARE FUND - REGULAR - IDCW	9.813
	
	
	
Bandhan Business Cycle Fund - Direct Plan - Growth	10.417
Bandhan Business Cycle Fund - Direct Plan - IDCW	10.417
Bandhan Business Cycle Fund - Regular Plan - Growth	10.230
Bandhan Business Cycle Fund - Regular Plan - IDCW	10.230
BANDHAN FINANCIAL SERVICES FUND - DIRECT PLAN - GROWTH	16.009
BANDHAN FINANCIAL SERVICES FUND - DIRECT PLAN - IDCW	14.910
BANDHAN FINANCIAL SERVICES FUND - REGULAR PLAN - GROWTH	15.407
BANDHAN FINANCIAL SERVICES FUND - REGULAR PLAN - IDCW	14.359
Bandhan Healthcare Fund - Direct Plan - Growth	9.958
Bandhan Healthcare Fund - Direct Plan - IDCW	9.958
Bandhan Healthcare Fund - Regular Plan - Growth	9.956
Bandhan Healthcare Fund - Regular Plan - IDCW	9.956
BANDHAN Infrastructure Fund - Regular Plan - Growth	48.658
BANDHAN Infrastructure Fund - Regular Plan - IDCW	38.705
BANDHAN Infrastructure Fund-Direct Plan-Growth	57.125
BANDHAN Infrastructure Fund-Direct Plan-IDCW	47.426
Bandhan Innovation Fund - Direct Plan - Growth	13.736
Bandhan Innovation Fund - Direct Plan - IDCW	13.736
Bandhan Innovation Fund - Regular Plan - Growth	13.401
Bandhan Innovation Fund - Regular Plan - IDCW	13.401
Bandhan Multi-Factor Fund - Direct Plan - Growth	10.270
Bandhan Multi-Factor Fund - Direct Plan - IDCW	10.270
Bandhan Multi-Factor Fund - Regular Plan - Growth	10.215
Bandhan Multi-Factor Fund - Regular Plan - IDCW	10.215
BANDHAN TRANSPORTATION AND LOGISTICS FUND - GROWTH - DIRECT PLAN	20.925
BANDHAN TRANSPORTATION AND LOGISTICS FUND - GROWTH - REGULAR PLAN	19.919
BANDHAN TRANSPORTATION AND LOGISTICS FUND - IDCW - DIRECT PLAN	20.901
BANDHAN TRANSPORTATION AND LOGISTICS FUND - IDCW - REGULAR PLAN	19.920
	
	
	
Bank of India Business Cycle Fund - Direct Plan - Dividend	9.23
Bank of India Business Cycle Fund - Direct Plan - Growth	9.23
Bank of India Business Cycle Fund - Regular Plan - Dividend	9.09
Bank of India Business Cycle Fund - Regular Plan - Growth	9.09
Bank of India Consumption Fund - Direct - Growth	11.31
Bank of India Consumption Fund - Direct - IDCW	11.31
Bank of India Consumption Fund - Regular - Growth	11.19
Bank of India Consumption Fund - Regular - IDCW	11.19
BANK OF INDIA Manufacturing & Infrastructure Fund-Direct Plan-Growth	68.56
BANK OF INDIA Manufacturing & Infrastructure Fund-Direct Plan-Quarterly IDCW	67.40
BANK OF INDIA Manufacturing & Infrastructure Fund-Direct Plan-Regular IDCW	64.69
BANK OF INDIA Manufacturing & Infrastructure Fund-Growth	58.24
BANK OF INDIA Manufacturing & Infrastructure Fund-Quarterly IDCW	37.81
BANK OF INDIA Manufacturing & Infrastructure Fund-Regular IDCW	37.12
	
	
	
Baroda BNP Paribas Banking and Financial Services Fund - Direct - Growth Option	56.3996
Baroda BNP Paribas Banking and Financial Services Fund - Direct - IDCW Option	25.8909
Baroda BNP Paribas Banking and Financial Services Fund - Regular - Growth Option	50.0851
Baroda BNP Paribas Banking and Financial Services Fund - Regular - IDCW Option	22.5014
Baroda BNP Paribas Business Conglomerates Fund Direct Growth Option	10.3065
Baroda BNP Paribas Business Conglomerates Fund Direct IDCW Payout Option	10.3065
Baroda BNP Paribas Business Conglomerates Fund Regular Growth Option	10.2708
Baroda BNP Paribas Business Conglomerates Fund Regular IDCW Payout Option	10.2708
Baroda BNP Paribas Business Cycle Fund - Direct Plan - Growth	17.1421
Baroda BNP Paribas Business Cycle Fund - Direct Plan - IDCW Option	15.6403
Baroda BNP Paribas Business Cycle Fund - Regular Plan - Growth	16.1196
Baroda BNP Paribas Business Cycle Fund - Regular Plan - IDCW Option	14.7107
Baroda BNP Paribas Energy Opportunities Fund - Direct Plan - Growth Option	11.6161
Baroda BNP Paribas Energy Opportunities Fund - Direct Plan - IDCW Option	11.6161
Baroda BNP Paribas Energy Opportunities Fund - Regular Plan - Growth Option	11.4664
Baroda BNP Paribas Energy Opportunities Fund - Regular Plan - ICDW Option	11.4664
Baroda BNP Paribas Health and Wellness Fund Direct Growth	9.6671
Baroda BNP Paribas Health and Wellness Fund Direct IDCWPayout	9.6671
Baroda BNP Paribas Health and Wellness Fund Regular Growth	9.5895
Baroda BNP Paribas Health and Wellness Fund Regular IDCWPayout	9.5895
BARODA BNP PARIBAS India Consumption Fund - Direct Plan - Growth Option	35.9170
BARODA BNP PARIBAS India Consumption Fund - Direct Plan - IDCW Option	24.9617
BARODA BNP PARIBAS India Consumption Fund - Regular Plan - Growth Option	32.2532
BARODA BNP PARIBAS India Consumption Fund - Regular Plan - IDCW Option	21.7266
Baroda BNP Paribas Innovation Fund Direct plan - Growth Option	13.2784
Baroda BNP Paribas Innovation Fund Direct plan - IDCW Option	13.2784
Baroda BNP Paribas Innovation Fund Regular plan - Growth Option	12.9302
Baroda BNP Paribas Innovation Fund Regular plan - IDCW Option	12.8000
Baroda BNP Paribas Manufacturing Fund - Direct Plan - Growth Option	10.3712
Baroda BNP Paribas Manufacturing Fund - Direct Plan - IDCW Option	10.3712
Baroda BNP Paribas Manufacturing Fund - Regular Plan - Growth Option	10.1521
Baroda BNP Paribas Manufacturing Fund - Regular Plan - IDCW Option	10.1521
	
	
	
CANARA ROBECO CONSUMER TRENDS FUND - DIRECT PLAN - GROWTH OPTION	130.0800
CANARA ROBECO CONSUMER TRENDS FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)	88.7600
CANARA ROBECO CONSUMER TRENDS FUND - REGULAR PLAN - GROWTH OPTION	112.6100
CANARA ROBECO CONSUMER TRENDS FUND - REGULAR PLAN - IDCW (Payout/Reinvestment)	48.3800
CANARA ROBECO INFRASTRUCTURE FUND - DIRECT PLAN - GROWTH OPTION	181.2600
CANARA ROBECO INFRASTRUCTURE FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)	86.5500
CANARA ROBECO INFRASTRUCTURE FUND - REGULAR PLAN - GROWTH OPTION	160.4500
CANARA ROBECO INFRASTRUCTURE FUND - REGULAR PLAN - IDCW (Payout/Reinvestment)	61.5900
Canara Robeco Manufacturing Fund - Direct Plan - Growth Option	12.9000
Canara Robeco Manufacturing Fund - Direct Plan - IDWC Option	12.9000
Canara Robeco Manufacturing Fund - Regular Plan - Growth Option	12.5900
Canara Robeco Manufacturing Fund -Regular Plan - IDWC Option	12.5800
	
	
	
DSP Banking & Financial Services Fund - Direct - Growth	14.463
DSP Banking & Financial Services Fund - Direct - IDCW	13.359
DSP Banking & Financial Services Fund - Regular - Growth	14.04
DSP Banking & Financial Services Fund - Regular - IDCW	14.04
DSP Business Cycle Fund - Direct - Growth	10.474
DSP Business Cycle Fund - Direct - IDCW	10.474
DSP Business Cycle Fund - Regular - Growth	10.321
DSP Business Cycle Fund - Regular - IDCW	10.321
DSP Healthcare Fund - Direct Plan - Growth	43.894
DSP Healthcare Fund - Direct Plan - IDCW	27.557
DSP Healthcare Fund - Regular Plan - Growth	39.571
DSP Healthcare Fund - Regular Plan - IDCW	24.896
DSP India T.I.G.E.R. Fund - Direct Plan - Growth	344.418
DSP India T.I.G.E.R. Fund - Direct Plan - IDCW	54.961
DSP India T.I.G.E.R. Fund - Regular Plan - Growth	315.474
DSP India T.I.G.E.R. Fund - Regular Plan - IDCW	29.639
DSP Natural Resources and New Energy Fund - Direct Plan - Growth	106.752
DSP Natural Resources and New Energy Fund - Direct Plan - IDCW	36.782
DSP Natural Resources And New Energy Fund - Regular - Growth	95.550
DSP Natural Resources And New Energy Fund - Regular Plan - IDCW	30.569
DSP Quant Fund - Direct Plan - Growth	23.542
DSP Quant Fund - Direct Plan - IDCW	19.51
DSP Quant Fund - Regular Plan - Growth	22.445
DSP Quant Fund - Regular Plan - IDCW	18.579
	
	
	
Edelweiss Business Cycle Fund - Direct Plan - Growth	9.1751
Edelweiss Business Cycle Fund - Direct Plan - IDCW Option	9.1751
Edelweiss Business Cycle Fund - Regular Plan - Growth	8.9752
Edelweiss Business Cycle Fund - Regular Plan - IDCW Option	8.9752
Edelweiss Consumption Fund - Direct - Growth	11.7175
Edelweiss Consumption Fund - Direct - IDCW - Payout	11.7175
Edelweiss Consumption Fund - Regular - Growth	11.5615
Edelweiss Consumption Fund - Regular - IDCW - Payout	11.5615
Edelweiss Recently Listed IPO Fund - DIRECT PLAN - IDCW Option	28.8718
Edelweiss Recently Listed IPO Fund Direct Plan Growth	28.8717
Edelweiss Recently Listed IPO Fund REGULAR PLAN - IDCW Option	26.8363
Edelweiss Recently Listed IPO Fund Regular Plan Growth	26.8377
Edelweiss Technology Fund - Direct Plan - Growth	12.8011
Edelweiss Technology Fund - Direct Plan - IDCW	12.8011
Edelweiss Technology Fund - Regular Plan - Growth	12.4197
Edelweiss Technology Fund - Regular Plan - IDCW	12.4197
	
	
	
Franklin Asian Equity Fund - Direct - Growth	38.1967
Franklin Asian Equity Fund - Direct - IDCW 	17.4904
Franklin Asian Equity Fund - Growth Plan	34.8246
Franklin Asian Equity Fund - IDCW 	16.4379
Franklin Build India Fund - Direct - Growth	164.6798
Franklin Build India Fund - Direct - IDCW 	54.0712
Franklin Build India Fund - IDCW 	44.6064
Franklin Build India Fund Growth Plan	142.6569
Franklin India Multi-Factor Fund- Direct- Growth	9.9246
Franklin India Multi-Factor Fund- Direct- IDCW	9.9246
Franklin India Multi-Factor Fund- Growth	9.9224
Franklin India Multi-Factor Fund- IDCW	9.9224
Franklin India Opportunities Fund - Direct - Growth	288.9497
Franklin INDIA OPPORTUNITIES FUND - Direct - IDCW 	42.1397
Franklin India Opportunities Fund - Growth	260.7134
Franklin INDIA OPPORTUNITIES FUND - IDCW 	37.3970
Franklin India Technology Fund - Direct - Growth	588.9099
Franklin India Technology Fund - Direct - IDCW 	51.3231
Franklin India Technology Fund - IDCW 	45.9172
Franklin India Technology Fund-Growth	532.7854
	
	
	
Groww Banking & Financial Services Fund - Direct Plan - Growth	12.3139
Groww Banking & Financial Services Fund - Regular - Growth	11.8857
Groww Banking & Financial Services Fund - Regular Plan - IDCW	11.8857
Groww Banking & Financial Services Fund-IDCW	12.3132
	
	
	
HDFC Banking & Financial Services Fund - Growth Option	17.924
HDFC Banking & Financial Services Fund - Growth Option - Direct Plan	19.103
HDFC Banking & Financial Services Fund - IDCW Option	15.734
HDFC Banking & Financial Services Fund - IDCW Option - Direct Plan	16.883
HDFC Business Cycle Fund - Growth Option	14.669
HDFC Business Cycle Fund - Growth Option - Direct Plan	15.234
HDFC Business Cycle Fund - IDCW Option	14.669
HDFC Business Cycle Fund - IDCW Option - Direct Plan	15.234
HDFC Defence Fund - Growth Option	23.419
HDFC Defence Fund - Growth Option - Direct Plan	24.103
HDFC Defence Fund - IDCW Option	23.419
HDFC Defence Fund - IDCW Option - Direct Plan	24.103
HDFC Housing Opportunities Fund  - Growth Option	22.25
HDFC Housing Opportunities Fund  - Growth Option - Direct Plan	24.135
HDFC Housing Opportunities Fund  - IDCW Option	15.95
HDFC Housing Opportunities Fund  - IDCW Option - Direct Plan	17.697
HDFC Infrastructure Fund - Growth Option - Direct Plan	52.621
HDFC Infrastructure Fund - Growth Plan	47.44
HDFC Infrastructure Fund - IDCW Option - Direct Plan	32.202
HDFC Infrastructure Fund - IDCW Plan	20.345
HDFC INNOVATION FUND - DIRECT PLAN - GROWTH OPTION	10.398
HDFC INNOVATION FUND - IDCW - DIRECT PLAN	10.398
HDFC INNOVATION FUND - IDCW - REGULAR PLAN	10.348
HDFC INNOVATION FUND - REGULAR PLAN - GROWTH OPTION	10.348
HDFC Manufacturing fund - Growth Option - Direct Plan	11.222
HDFC Manufacturing fund - Growth Option - Regular Plan	11.023
HDFC Manufacturing fund - IDCW - Direct Plan	11.222
HDFC Manufacturing fund - IDCW - Regular Plan	11.023
HDFC MNC Fund - Growth Option	13.462
HDFC MNC Fund - Growth Option - Direct Plan	13.909
HDFC MNC Fund - IDCW Option	13.462
HDFC MNC Fund - IDCW Option - Direct Plan	13.909
HDFC Non-Cyclical Consumer Fund - Growth Option	14.265
HDFC Non-Cyclical Consumer Fund - Growth Option - Direct Plan	14.688
HDFC Non-Cyclical Consumer Fund - IDCW Option	14.265
HDFC Non-Cyclical Consumer Fund - IDCW Option - Direct Plan	14.688
HDFC Pharma and Healthcare Fund - Growth Option	17.374
HDFC Pharma and Healthcare Fund - Growth Option - Direct Plan	17.835
HDFC Pharma and Healthcare Fund - IDCW Option	17.374
HDFC Pharma and Healthcare Fund - IDCW Option - Direct Plan	17.835
HDFC Technology Fund - Growth Option	13.924
HDFC Technology Fund - Growth Option - Direct Plan	14.305
HDFC Technology Fund - IDCW Option	13.924
HDFC Technology Fund - IDCW Option - Direct Plan	14.305
HDFC Transportation and Logistics Fund - Growth Option	18.188
HDFC Transportation and Logistics Fund - Growth Option - Direct Plan	18.696
HDFC Transportation and Logistics Fund - IDCW Option	18.188
HDFC Transportation and Logistics Fund - IDCW Option - Direct Plan	18.696
	
	
	
Helios Financial Services Fund - Direct Plan - Growth Option	12.18
Helios Financial Services Fund - Direct Plan - IDCW Option	12.18
Helios Financial Services Fund - Regular Plan - Growth Option	11.90
Helios Financial Services Fund - Regular Plan - IDCW Option	11.91
	
	
	
HSBC Business Cycles Fund - Direct Growth	46.686
HSBC Business Cycles Fund - Direct IDCW	26.9091
HSBC Business Cycles Fund - Regular Growth	42.2333
HSBC Business Cycles Fund - Regular IDCW	24.4765
HSBC Consumption Fund - Direct Growth	15.3199
HSBC Consumption Fund - Direct IDCW	15.3198
HSBC Consumption Fund - Regular Growth	14.857
HSBC Consumption Fund - Regular IDCW	14.857
HSBC Financial Services Fund - Direct Growth	12.1422
HSBC Financial Services Fund - Direct IDCW	12.1419
HSBC Financial Services Fund - Regular Growth	12.0131
HSBC Financial Services Fund - Regular IDCW	12.0131
HSBC India Export Opportunities Fund - Direct Growth	10.2868
HSBC India Export Opportunities Fund - Direct IDCW	10.2868
HSBC India Export Opportunities Fund - Regular Growth	10.1183
HSBC India Export Opportunities Fund - Regular IDCW	10.1183
HSBC Infrastructure Fund - Direct Growth	52.3067
HSBC Infrastructure Fund - Direct IDCW	37.5012
HSBC Infrastructure Fund - Regular Growth	46.349
HSBC Infrastructure Fund - Regular IDCW	33.5817
	
	
	
ICICI Prudential Active Momentum Fund - Direct Plan - Growth	10.52
ICICI Prudential Active Momentum Fund - Growth	10.48
ICICI Prudential Banking and Financial Services Fund -  Growth	138.86
ICICI Prudential Banking and Financial Services Fund -  IDCW	32.32
ICICI Prudential Banking and Financial Services Fund - Direct Plan -  Growth	156.80
ICICI Prudential Banking and Financial Services Fund - Direct Plan -  IDCW	77.85
ICICI Prudential Bharat Consumption Fund - Direct Plan - Growth Option	27.94
ICICI Prudential Bharat Consumption Fund - Direct Plan - IDCW Option	19.77
ICICI Prudential Bharat Consumption Fund - Growth Option	25.92
ICICI Prudential Bharat Consumption Fund - IDCW Option	17.95
ICICI Prudential Business Cycle Fund Direct Plan Growth	27.36
ICICI Prudential Business Cycle Fund Direct Plan IDCW	21.50
ICICI Prudential Business Cycle Fund Growth	25.81
ICICI Prudential Business Cycle Fund IDCW	20.04
ICICI Prudential Commodities Fund - Direct Plan - Growth Option	46.80
ICICI Prudential Commodities Fund - Direct Plan - IDCW Option	33.28
ICICI Prudential Commodities Fund - Growth Option	43.18
ICICI Prudential Commodities Fund - IDCW Option	30.02
ICICI Prudential Conglomerate Fund - Direct Plan - Growth	9.94
ICICI Prudential Conglomerate Fund - Direct Plan - IDCW	9.94
ICICI Prudential Conglomerate Fund - Growth	9.93
ICICI Prudential Conglomerate Fund - IDCW	9.93
ICICI PRUDENTIAL ENERGY OPPORTUNITIES FUND - Direct Plan - Growth	10.63
ICICI PRUDENTIAL ENERGY OPPORTUNITIES FUND - Direct Plan - IDCW	10.63
ICICI PRUDENTIAL ENERGY OPPORTUNITIES FUND - Growth	10.46
ICICI PRUDENTIAL ENERGY OPPORTUNITIES FUND - IDCW	10.46
ICICI Prudential Equity Minimum Variance Fund - Direct Plan - Growth	11.18
ICICI Prudential Equity Minimum Variance Fund - Direct Plan - IDCW	11.18
ICICI Prudential Equity Minimum Variance Fund - Growth	11.04
ICICI Prudential Equity Minimum Variance Fund - IDCW	11.04
ICICI Prudential ESG Exclusionary Strategy Fund - Direct Plan - Growth	24.46
ICICI Prudential ESG Exclusionary Strategy Fund - Direct Plan - IDCW	18.68
ICICI Prudential ESG Exclusionary Strategy Fund - Growth	22.86
ICICI Prudential ESG Exclusionary Strategy Fund - IDCW	17.22
ICICI Prudential Exports & Services Fund - Direct Plan - Growth	185.40
ICICI Prudential Exports & Services Fund - Direct Plan - IDCW	78.86
ICICI Prudential Exports & Services Fund - Growth	169.86
ICICI Prudential Exports & Services Fund - IDCW	38.29
ICICI Prudential FMCG Fund - Direct Plan -  Growth	523.53
ICICI Prudential FMCG Fund - Direct Plan -  IDCW	171.88
ICICI Prudential FMCG Fund - Growth	473.36
ICICI Prudential FMCG Fund - IDCW	87.49
ICICI PRUDENTIAL HOUSING OPPORTUNITIES FUND - Direct Plan Growth	18.26
ICICI PRUDENTIAL HOUSING OPPORTUNITIES FUND - Direct Plan IDCW	16.79
ICICI PRUDENTIAL HOUSING OPPORTUNITIES FUND - Growth	17.45
ICICI PRUDENTIAL HOUSING OPPORTUNITIES FUND - IDCW	15.99
ICICI Prudential India Opportunities Fund - Cumulative Option	37.62
ICICI Prudential India Opportunities Fund - Direct Plan - Cumulative Option	41.13
ICICI Prudential India Opportunities Fund - Direct Plan - IDCW Option	27.46
ICICI Prudential India Opportunities Fund - IDCW Option	24.34
ICICI Prudential Infrastructure Fund - Direct Plan -  Growth	214.87
ICICI Prudential Infrastructure Fund - Direct Plan -  IDCW	49.60
ICICI Prudential Infrastructure Fund - Growth	197.54
ICICI Prudential Infrastructure Fund - IDCW	30.47
ICICI Prudential Innovation Fund - Direct Plan - Growth	19.85
ICICI Prudential Innovation Fund - Direct Plan - IDCW	18.23
ICICI Prudential Innovation Fund - Growth	19.26
ICICI Prudential Innovation Fund - IDCW	17.66
ICICI Prudential Manufacturing Fund - Cumulative Option	36.06
ICICI Prudential Manufacturing Fund - Direct Plan - Cumulative Option	38.98
ICICI Prudential Manufacturing Fund - Direct Plan - IDCW Option	25.29
ICICI Prudential Manufacturing Fund - IDCW Option	22.74
ICICI Prudential MNC Fund - Direct Plan - Growth Option	32.13
ICICI Prudential MNC Fund - Direct Plan - IDCW Option	21.01
ICICI Prudential MNC Fund - Growth Option	29.57
ICICI Prudential MNC Fund - IDCW Option	18.81
ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund - Cumulative Option	40.25
ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund - Direct Plan - Cumulative Option	43.50
ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund - Direct Plan - IDCW Option	26.27
ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund - IDCW Option	23.48
ICICI Prudential PSU Equity Fund - Direct Plan - Growth	22.10
ICICI Prudential PSU Equity Fund - Direct Plan - IDCW	20.30
ICICI Prudential PSU Equity Fund - Growth	21.13
ICICI Prudential PSU Equity Fund - IDCW	19.35
ICICI Prudential Quality Fund - Direct Plan - Growth	10.66
ICICI Prudential Quality Fund - Direct Plan - IDCW	10.66
ICICI Prudential Quality Fund - Growth	10.59
ICICI Prudential Quality Fund - IDCW	10.59
ICICI Prudential Quant Fund Direct Plan Growth	24.20
ICICI Prudential Quant Fund Direct Plan IDCW	17.01
ICICI Prudential Quant Fund Growth	23.43
ICICI Prudential Quant Fund IDCW	16.35
ICICI Prudential Rural Opportunities Fund - Direct Plan - Growth	11.77
